Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2014020611522,4-Feb-14,16-Jan-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Toys & Games,-,-
2014020611528,3-Feb-14,7-Dec-13,LGA,LaGuardia ,USAir  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2014020711531,4-Feb-14,29-Jan-14,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Computer & Accessories,-,-
2014020711533,6-Feb-14,19-Dec-13,IAD,Washington Dulles International,-,Personal Injury,Checked Baggage,-,-,-
2014020711539,3-Feb-14,12-Jan-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014020711544,6-Feb-14,29-Jan-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,-,-
2014020711545,7-Feb-14,7-Feb-14,AUS,Austin-Bergstrom International Airport,-,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
2014020711550,6-Feb-14,23-Jan-14,MIA,Miami International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021011580,6-Feb-14,1-Dec-13,SJU,Luis Munoz Marin International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,-,-
2014021011583,6-Feb-14,2-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021111599,7-Feb-14,7-Jan-14,SFB,Orlando Sanford,Allegiant Air,Property Damage,Checked Baggage,Cosmetics & Grooming,-,-
2014021111601,10-Feb-14,20-Mar-13,ZZZ,Unspecified Personal Injury,-,Personal Injury,Motor Vehicle,-,-,-
2014021111602,7-Feb-14,23-Jan-14,IAH,Houston - George Bush Intercontinental Airport,-,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014021111604,10-Feb-14,20-Mar-13,ZZX,Non TSA Airport (motor vehicle),-,Personal Injury,Motor Vehicle,-,-,-
2014021111605,7-Feb-14,30-Jan-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2014021111606,5-Feb-14,10-Dec-13,PHX,Phoenix Sky Harbor International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021111622,5-Feb-14,19-Jan-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2014021111629,5-Feb-14,14-Dec-13,PHL,Philadelphia International Airport,-,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2014021111644,5-Feb-14,5-Feb-14,CLT,Charlotte/Douglas International Airport,-,Property Damage,Checked Baggage,Other,-,-
2014021111645,7-Feb-14,30-Dec-13,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021211652,7-Feb-14,10-Jan-14,TTN,Trenton-Mercer,-,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021211658,4-Feb-14,25-Jan-14,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014021311665,27-Jan-14,25-Jan-14,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2014021311669,7-Feb-14,1-Feb-14,MSY,New Orleans International,Delta Air Lines  ,Property Damage,Checked Baggage,-,-,-
2014021311680,7-Feb-14,2-Feb-14,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,-,-
2014021311692,10-Feb-14,4-Feb-14,MIA,Miami International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021311697,4-Feb-14,20-Jan-14,LAX,Los Angeles International Airport ,-,Passenger Property Loss,Checked Baggage,Home Decor,-,-
2014021311698,5-Feb-14,19-Jan-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014021311700,5-Feb-14,24-Jan-14,LAS,McCarran International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021411702,12-Feb-14,30-Jan-14,JFK,John F. Kennedy International,China Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014021411704,10-Feb-14,9-Feb-14,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Computer & Accessories; Personal Electronics; Personal Electronics,-,-
2014021411708,11-Feb-14,26-Nov-12,JFK,John F. Kennedy International,British Airways  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014021411712,11-Feb-14,6-Feb-14,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2014021411714,10-Feb-14,11-Dec-13,MIA,Miami International Airport,Swiss Air  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014021411723,7-Feb-14,30-Dec-13,CAE,Columbia Metropolitan,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2014021411726,10-Feb-14,29-Jul-13,DAL,Dallas Love Field,Southwest Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2014021811728,7-Feb-14,29-Jan-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,-,-
2014021811734,18-Feb-14,30-Jan-14,HOU,William P. Hobby,Southwest Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2014021811740,18-Feb-14,8-Feb-14,SFO,San Francisco International,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014021911748,10-Feb-14,3-Feb-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2014021911754,11-Feb-14,31-Dec-13,ORF,Norfolk International,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014021911755,10-Feb-14,30-Jan-14,MDW,Midway International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014021911760,13-Feb-14,14-Jul-12,SNA,John Wayne,Southwest Airlines  ,Personal Injury,Checkpoint,-,-,-
2014021911761,13-Feb-14,14-Aug-12,SNA,John Wayne,Southwest Airlines  ,Personal Injury,Checkpoint,-,-,-
2014021911771,13-Feb-14,8-Feb-14,MSY,New Orleans International,USAir  ,Complaint,Checkpoint,Personal Electronics,-,-
2014021911773,10-Feb-14,14-Jan-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014021911779,12-Feb-14,26-Nov-13,PBI,Palm Beach International,Jet Blue,Property Damage,Checkpoint,Personal Accessories,-,-
2014021911782,13-Feb-14,11-Feb-14,MCO,Orlando International Airport,-,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2014021911785,13-Feb-14,3-Feb-14,CLT,Charlotte/Douglas International Airport,USAir  ,Property Damage,Checked Baggage,Other,-,-
2014022011796,18-Feb-14,26-Nov-13,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other",-,-
2014022011807,10-Feb-14,30-Jan-14,MIA,Miami International Airport,Iberia Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014022011810,18-Feb-14,24-Nov-13,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014022011814,18-Feb-14,16-Feb-14,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2014022011817,18-Feb-14,6-Feb-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Other; Other; Personal Accessories,-,-
2014022011818,18-Feb-14,16-Feb-14,DCA,Ronald Reagan Washington National Airport,AirTran Airlines,Passenger Property Loss,Checkpoint,-,-,-
2014022011826,17-Feb-14,31-Jan-14,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2014022011829,17-Feb-14,9-Jan-14,MIA,Miami International Airport,British Airways  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,-
2014022011834,14-Feb-14,13-Feb-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,-,-,-
2014022011835,17-Feb-14,13-Feb-14,PDX,Portland International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014022011837,18-Feb-14,17-Feb-14,SFO,San Francisco International,UAL  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2014022011841,14-Feb-14,10-Feb-14,MSY,New Orleans International,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2014022011845,14-Feb-14,5-Feb-14,SDY,Sidney-Richland Airport,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Other,-,-
2014022111851,11-Feb-14,27-Jan-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014022111853,10-Feb-14,29-Jan-14,MCI,Kansas City International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
2014022111864,18-Feb-14,13-Nov-13,SEA,Seattle-Tacoma International,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2014022111869,14-Feb-14,30-Jan-14,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2014022111878,19-Feb-14,22-Jan-14,BUF,Buffalo Niagara International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2014022111884,17-Feb-14,16-Feb-14,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014022111886,18-Feb-14,10-Jan-14,RSW,Southwest Florida International,USAir  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014022111888,19-Feb-14,18-Feb-14,PHX,Phoenix Sky Harbor International,Alaska Airlines  ,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2014022111891,19-Feb-14,9-Feb-14,-,-,Lufthansa  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,-
2014022111895,18-Feb-14,14-Dec-13,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Cosmetics & Grooming,-,-
2014022111898,18-Feb-14,10-Jan-14,MIA,Miami International Airport,-,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014022411904,19-Feb-14,8-Feb-14,-,-,-,Passenger Property Loss,Checked Baggage,-,-,-
2014022411906,18-Feb-14,21-Dec-13,DIK,Dickinson Theodore Roosevelt Regional Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2014022411907,19-Feb-14,29-Jan-14,MSP,Minneapolis/ St.Paul International Airport,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,-
2014022411911,18-Feb-14,14-Nov-13,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2014022411913,19-Feb-14,28-Jan-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,-,-
2014022411915,19-Feb-14,15-Jan-14,EWN,Craven County Regional,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014022411917,19-Feb-14,3-Jan-14,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014022411929,18-Feb-14,22-Jan-14,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,-,-
2014022411930,18-Feb-14,15-Jan-14,PVD,"TF Green Airport, Providence",-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014022511957,24-Feb-14,3-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,-,-
2014022511964,18-Feb-14,11-Jan-14,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checkpoint,Clothing,-,-
2014022511977,21-Feb-14,1-Feb-14,SFO,San Francisco International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014022511982,24-Feb-14,19-Feb-14,SAN,San Diego International,Air Canada,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,-,-
2014022511987,19-Feb-14,9-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,-,-
2014022611989,19-Feb-14,9-Jan-14,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014022612003,21-Feb-14,8-Dec-13,MSP,Minneapolis/ St.Paul International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2014022612009,20-Feb-14,8-Feb-14,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines  ,Property Damage,Checked Baggage,Hunting & Fishing Items,-,-
2014022612011,5-Mar-14,26-Jan-13,PHL,Philadelphia International Airport,-,Personal Injury,Checkpoint,-,-,-
2014022612015,20-Feb-14,11-Dec-13,MIA,Miami International Airport,Swiss Air  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014022712021,24-Feb-14,28-Dec-13,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014022712023,24-Feb-14,9-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,-,-
2014022712034,21-Feb-14,24-Jan-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2014022712038,25-Feb-14,10-Feb-14,PHX,Phoenix Sky Harbor International,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014022712049,25-Feb-14,5-Feb-14,SEA,Seattle-Tacoma International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,-,-
2014022712053,25-Feb-14,10-Feb-14,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2014022712058,25-Feb-14,9-Feb-14,HNL,Honolulu International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014022712068,24-Feb-14,5-Feb-14,PDX,Portland International,UAL  ,Passenger Property Loss,Checkpoint,Medical/Science,-,-
2014022712073,26-Feb-14,11-Jan-14,LFT,Lafayette Regional,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014022712076,24-Feb-14,4-Feb-14,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014022812081,26-Feb-14,15-Feb-14,MIA,Miami International Airport,Sun Country Airlines Inc  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items; Jewelry & Watches,-,-
2014022812082,24-Feb-14,6-Feb-14,SEA,Seattle-Tacoma International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Other,-,-
2014022812087,24-Feb-14,26-Jan-14,PSP,Palm Springs International,Westjet Airlines Ltd  ,Passenger Property Loss,Checked Baggage,Personal Accessories,-,-
2014022812090,26-Feb-14,25-Jan-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,-,-
2014022812095,26-Feb-14,23-Feb-14,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014022812102,26-Feb-14,15-Feb-14,PHX,Phoenix Sky Harbor International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2014022812104,25-Feb-14,17-Feb-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,-,-
2014022812106,28-Feb-14,24-Feb-14,-,-,-,Property Damage,Checked Baggage,Food & Drink,-,-
2014022812107,26-Feb-14,3-Feb-14,OMA,Eppley Airfield,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014022812108,26-Feb-14,31-Jan-14,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Property Damage,Checked Baggage,Cameras,-,-
2014022812114,26-Feb-14,5-Apr-13,LAX,Los Angeles International Airport ,Air Canada,Passenger Property Loss,Checkpoint,Other,-,-
2014022812115,26-Feb-14,12-Feb-14,-,-,-,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014022812119,26-Feb-14,26-Feb-14,AUS,Austin-Bergstrom International Airport,USAir  ,Passenger Property Loss,Checkpoint,Personal Accessories,-,-
2014030312121,28-Feb-14,24-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,-,-,-
2014030312123,28-Feb-14,10-Jan-14,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Personal Injury,Checkpoint,-,-,-
2014030312124,26-Feb-14,2-Feb-14,SEA,Seattle-Tacoma International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2014030312132,19-May-14,10-Jan-14,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Personal Injury,Checkpoint,-,-,-
2014030312137,28-Feb-14,23-Jan-14,IAH,Houston - George Bush Intercontinental Airport,Air China,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,-
2014030312144,26-Feb-14,9-Aug-13,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2014030312150,26-Feb-14,10-Feb-14,MDW,Midway International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,-
2014030312155,26-Feb-14,23-Jul-13,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,-,-
2014030312165,26-Feb-14,24-Feb-14,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,-,-
2014030312170,25-Feb-14,1-Feb-14,SJU,Luis Munoz Marin International,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
2014030312179,3-Mar-14,28-Feb-14,MIA,Miami International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing; Food & Drink,-,-
2014030412193,3-Mar-14,28-Jan-14,CID,Eastern Iowa,American Airlines  ,Property Damage,Checked Baggage,Food & Drink,-,-
2014030412194,27-Feb-14,9-Aug-13,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checkpoint,Currency,-,-
2014030412196,2-Mar-14,23-Feb-14,JFK,John F. Kennedy International,Avianca  ,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2014030512200,3-Mar-14,23-Feb-14,CLT,Charlotte/Douglas International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,-,-
2014030512203,5-Mar-14,5-Mar-14,-,-,-,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2014030512205,2-Mar-14,22-Feb-14,PHX,Phoenix Sky Harbor International,Allegiant Air,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,-
2014030512209,4-Mar-14,12-Feb-14,-,-,-,Passenger Property Loss,Checked Baggage,Food & Drink,-,-
2014030512213,4-Mar-14,5-Feb-14,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,-,-
